type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_18468761129	18468761129_10156831685281130	https://www.facebook.com/18468761129/posts/10156831685281130/	" Determination with a fair amount of heartache. "	https://external.xx.fbcdn.net/safe_image.php?d=AQA0oghlWJl1bARU&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5ad625702000007d06eb4ee4.jpeg%3Fcache%3Dp9bjqppz2r%26ops%3D1910_1000&cfs=1&_nc_hash=AQCE7ITPnLCCDv4K	https://external.xx.fbcdn.net/safe_image.php?d=AQBdYMBfG2wIpTVD&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5ad625702000007d06eb4ee4.jpeg%3Fcache%3Dp9bjqppz2r%26ops%3D1910_1000&_nc_hash=AQAHickx_w8700hV	http://huffp.st/Iwcv4WX	huffp.st	2019-01-23T07:52:57+0000	1548229977	"2019-01-23 08:52:57"	292	79	415	99	593	102	1	2	17	1	0
link	post_page_18468761129	18468761129_10156831598511130	https://www.facebook.com/18468761129/posts/10156831598511130/	"The film is Pixar’s first original short directed by a woman."	https://external.xx.fbcdn.net/safe_image.php?d=AQAyI0JeHlGYvLY2&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5ad10cb11f0000270616d1b3.png%3Fcache%3Dxtidjx1zql%26ops%3D1910_1000&cfs=1&_nc_hash=AQD41xfxMBdGxOyw	https://external.xx.fbcdn.net/safe_image.php?d=AQBM7qX60wC4oK6X&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5ad10cb11f0000270616d1b3.png%3Fcache%3Dxtidjx1zql%26ops%3D1910_1000&_nc_hash=AQDqult9OCyzZ6R_	http://huffp.st/kYEZK5l	huffp.st	2019-01-23T06:30:16+0000	1548225016	"2019-01-23 07:30:16"	4501	343	5786	572	6701	1249	2	31	1	2	0
link	post_page_18468761129	18468761129_10156831556741130	https://www.facebook.com/18468761129/posts/10156831556741130/	" Trump s callous disregard for all of you and for the public welfare must end. "	https://external.xx.fbcdn.net/safe_image.php?d=AQACJNWtBrNAVMJU&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47f55825000031007db7c8.jpeg%3Fcache%3Dwsctnfxqh0%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQAK2P3rio1_hhUr	https://external.xx.fbcdn.net/safe_image.php?d=AQDC-1onxDYEwgL9&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47f55825000031007db7c8.jpeg%3Fcache%3Dwsctnfxqh0%26ops%3D1910_1000&_nc_hash=AQDPnRtYRas2BGpX	http://huffp.st/UoBHgnv	huffp.st	2019-01-23T06:00:06+0000	1548223206	"2019-01-23 07:00:06"	15748	2028	18049	4688	24765	1720	57	351	66	107	0
link	post_page_18468761129	18468761129_10156831515191130	https://www.facebook.com/18468761129/posts/10156831515191130/	" There’s a special kind of camaraderie  I only feel w/ people who have bought new underwear bc they flat out couldn’t bring themselves to do laundry "	https://external.xx.fbcdn.net/safe_image.php?d=AQAzYsmAwKs07-_Q&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c409fe1200000d4006bba63.png%3Fops%3D1910_1000&cfs=1&_nc_hash=AQAmOs5yDwH6L9LT	https://external.xx.fbcdn.net/safe_image.php?d=AQD1A-S84rrMqKJN&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c409fe1200000d4006bba63.png%3Fops%3D1910_1000&_nc_hash=AQBz86TV03u5PFvV	http://huffp.st/4sIaVKm	huffp.st	2019-01-23T05:30:15+0000	1548221415	"2019-01-23 06:30:15"	493	45	761	134	940	22	245	0	0	1	0
link	post_page_18468761129	18468761129_10156831450706130	https://www.facebook.com/18468761129/posts/10156831450706130/	"Covington Catholic High student Nick Sandmann has told NBC he was “not disrespectful” to Native American activist Nathan Phillips."	https://external.xx.fbcdn.net/safe_image.php?d=AQDlURbMK0ACndg2&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47dffe23000059011fa0ab.png%3Fcache%3Dxl3xb770eh%26ops%3D1910_1000&cfs=1&sx=489&sy=0&sw=1000&sh=1000&_nc_hash=AQDJL23-Gi2-kL5X	https://external.xx.fbcdn.net/safe_image.php?d=AQDsamSdlFEBFSQT&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47dffe23000059011fa0ab.png%3Fcache%3Dxl3xb770eh%26ops%3D1910_1000&_nc_hash=AQBlJr95o6ckrUA0	http://huffp.st/dTsFk84	huffp.st	2019-01-23T05:00:30+0000	1548219630	"2019-01-23 06:00:30"	2762	17457	25849	6366	49672	261	3224	674	587	18341	0
link	post_page_18468761129	18468761129_10156831412196130	https://www.facebook.com/18468761129/posts/10156831412196130/	" In hindsight  I wish we could have walked away and avoided the whole thing   the Kentucky student said after the Lincoln Memorial incident with a Native American elder."	https://external.xx.fbcdn.net/safe_image.php?d=AQDlURbMK0ACndg2&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47dffe23000059011fa0ab.png%3Fcache%3Dxl3xb770eh%26ops%3D1910_1000&cfs=1&sx=489&sy=0&sw=1000&sh=1000&_nc_hash=AQDJL23-Gi2-kL5X	https://external.xx.fbcdn.net/safe_image.php?d=AQDsamSdlFEBFSQT&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47dffe23000059011fa0ab.png%3Fcache%3Dxl3xb770eh%26ops%3D1910_1000&_nc_hash=AQBlJr95o6ckrUA0	http://huffp.st/55NKV7b	huffp.st	2019-01-23T04:46:09+0000	1548218769	"2019-01-23 05:46:09"	297	2855	2870	407	6132	26	420	65	52	2010	0
link	post_page_18468761129	18468761129_10156831391501130	https://www.facebook.com/18468761129/posts/10156831391501130/	"The “Late Show” host makes a scathing “alternative” argument for Trump’s attorney."	https://external.xx.fbcdn.net/safe_image.php?d=AQBiAcsRSf8IXkYD&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47e7542400003801486a79.jpeg%3Fcache%3D92yzemuxlv%26ops%3D1910_1000&cfs=1&sx=407&sy=0&sw=1000&sh=1000&_nc_hash=AQBcjxMh04Swyy33	https://external.xx.fbcdn.net/safe_image.php?d=AQDmKQVMtpSOyyVR&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47e7542400003801486a79.jpeg%3Fcache%3D92yzemuxlv%26ops%3D1910_1000&_nc_hash=AQCZPYPUS_ySxLX2	http://huffp.st/aYihCaU	huffp.st	2019-01-23T04:30:13+0000	1548217813	"2019-01-23 05:30:13"	521	34	804	66	904	41	238	3	0	1	0
link	post_page_18468761129	18468761129_10156831346506130	https://www.facebook.com/18468761129/posts/10156831346506130/	" He doesn’t take any of this seriously   the former secretary of state said during a panel at the World Economic Forum in Davos."	https://external.xx.fbcdn.net/safe_image.php?d=AQAiUxE4wnN-5GxC&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c475f3f2600005901faed62.png%3Fcache%3Do1ixve2lev%26ops%3D1910_1000&cfs=1&sx=304&sy=0&sw=1000&sh=1000&_nc_hash=AQDA4e5Xqu_vtsYU	https://external.xx.fbcdn.net/safe_image.php?d=AQAmM4RYNoqmfrNq&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c475f3f2600005901faed62.png%3Fcache%3Do1ixve2lev%26ops%3D1910_1000&_nc_hash=AQDuoqD-8FPGRv_B	http://huffp.st/HjNCisE	huffp.st	2019-01-23T04:00:15+0000	1548216015	"2019-01-23 05:00:15"	3446	435	3886	351	4672	336	58	19	12	15	0
link	post_page_18468761129	18468761129_10156831297766130	https://www.facebook.com/18468761129/posts/10156831297766130/	"Female lawmakers are now allowed to breastfeed on Kansas’ House floor following a vote to amend the House rules on Tuesday."	https://external.xx.fbcdn.net/safe_image.php?w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4783a4240000d9009fa1d3.jpeg%3Fcache%3D7gllnpn0fj%26ops%3D1910_1000&cfs=1&_nc_hash=AQBV15rhYvIX2C4i	https://external.xx.fbcdn.net/safe_image.php?d=AQA6Z5TowIJiReYJ&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4783a4240000d9009fa1d3.jpeg%3Fcache%3D7gllnpn0fj%26ops%3D1910_1000&_nc_hash=AQDaziTTYWs9dz3J	http://huffp.st/6h30E5B	huffp.st	2019-01-23T03:30:12+0000	1548214212	"2019-01-23 04:30:12"	1233	306	1479	89	1874	222	2	17	0	5	0
link	post_page_18468761129	18468761129_10156831247396130	https://www.facebook.com/18468761129/posts/10156831247396130/	"Backlash to the Netflix show ignores an essential aspect of the KonMari method: Its Shinto roots."	https://external.xx.fbcdn.net/safe_image.php?d=AQA5bgEPzAfIhPMi&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4797cd240000d9009fa1dc.jpeg%3Fcache%3Duqm6avj7j9%26ops%3D1910_1000&cfs=1&sx=458&sy=0&sw=1000&sh=1000&_nc_hash=AQB8a6Se7hgvlAEj	https://external.xx.fbcdn.net/safe_image.php?d=AQBADzIf45LD9oTW&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4797cd240000d9009fa1dc.jpeg%3Fcache%3Duqm6avj7j9%26ops%3D1910_1000&_nc_hash=AQDNhXKHJy0ukpsd	http://huffp.st/PFtoTo9	huffp.st	2019-01-23T03:00:32+0000	1548212432	"2019-01-23 04:00:32"	11063	1312	13454	6411	21177	2145	125	69	43	9	0
link	post_page_18468761129	18468761129_10156831181191130	https://www.facebook.com/18468761129/posts/10156831181191130/	"Kenan Thompson joined members of Disney s classic hockey movie for some  90s nostalgia."	https://external.xx.fbcdn.net/safe_image.php?d=AQChpq_uMMIaepQ_&w=130&h=130&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F3351-2ec8346b2439ecf461d6e6f198229c17.png&cfs=1&_nc_hash=AQAZ29Uc5fcfKAxN	https://external.xx.fbcdn.net/safe_image.php?d=AQComoE3RuoIbf5v&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F3351-2ec8346b2439ecf461d6e6f198229c17.png&_nc_hash=AQBJyyNcr4DMFKy8	http://huffp.st/ko4FY3n	huffp.st	2019-01-23T02:30:20+0000	1548210620	"2019-01-23 03:30:20"	1275	175	1513	173	1861	220	5	12	0	1	0
link	post_page_18468761129	18468761129_10156831112636130	https://www.facebook.com/18468761129/posts/10156831112636130/	" Being married means never having to say you’re angry. You can clearly articulate it just by the way you breathe. "	https://external.xx.fbcdn.net/safe_image.php?d=AQCpAKMb_-V5MJ9K&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47a6bc3600006e06680d39.png%3Fcache%3DxoMKVLP1Vr%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQCmFPQ7_bcFQr6f	https://external.xx.fbcdn.net/safe_image.php?d=AQAJB5SCbDpdq4sy&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47a6bc3600006e06680d39.png%3Fcache%3DxoMKVLP1Vr%26ops%3D1910_1000&_nc_hash=AQCs5ek8PTrL2dcp	http://huffp.st/khbHinC	huffp.st	2019-01-23T02:00:13+0000	1548208813	"2019-01-23 03:00:13"	3301	548	6345	768	7661	130	2910	2	1	1	0
link	post_page_18468761129	18468761129_10156831051491130	https://www.facebook.com/18468761129/posts/10156831051491130/	" My size 8 ass is still going to the Grammys   she said."	https://external.xx.fbcdn.net/safe_image.php?d=AQD8lzTcrZnEQvh3&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c471cdc230000ef001fa049.jpeg%3Fops%3D1910_1000&cfs=1&sx=455&sy=0&sw=1000&sh=1000&_nc_hash=AQA602X6xyNmOpRD	https://external.xx.fbcdn.net/safe_image.php?d=AQBAAi4_wqtBFc4u&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c471cdc230000ef001fa049.jpeg%3Fops%3D1910_1000&_nc_hash=AQD7rS7IJ3C9bIeS	http://huffp.st/hdtrrpF	huffp.st	2019-01-23T01:30:23+0000	1548207023	"2019-01-23 02:30:23"	2725	779	4454	378	5611	487	79	790	95	278	0
video	post_page_18468761129	18468761129_10156829831631130	https://www.facebook.com/18468761129/posts/10156829831631130/	"Robert and his partner were left devastated when their daughter Niamh was stillborn. When his Sunday league team held a charity match in Niamh s honor  he realized that setting up Sands United F.C could be the perfect way to create a space for men in a similar position to talk and help each other. (via HuffPost UK)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49633123_232816570940289_1482024052267679744_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=14d669f5f73be287233c13d1a5fc06fa&oe=5CF3F34E	https://scontent.xx.fbcdn.net/v/t15.5256-10/49633123_232816570940289_1482024052267679744_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=9e75e43fd308db1f11ceac16afc42458&oe=5CB89FBC	https://www.facebook.com/HuffPost/videos/233485280873418/	facebook.com	2019-01-23T01:15:05+0000	1548206105	"2019-01-23 02:15:05"	56	4	106	15	125	37	0	1	12	0	0
link	post_page_18468761129	18468761129_10156830986416130	https://www.facebook.com/18468761129/posts/10156830986416130/	"Sarah Jessica Parker says portraying Carrie Bradshaw again was both peculiar and fun."	https://external.xx.fbcdn.net/safe_image.php?d=AQB_TFX8pyGtaUCt&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c45bb1a200000d4006bbb95.png%3Fcache%3Dsf6dpajlyh%26ops%3D1910_1000&cfs=1&sx=200&sy=0&sw=1000&sh=1000&_nc_hash=AQAiSLZnuB8L91m5	https://external.xx.fbcdn.net/safe_image.php?d=AQC9mO3pg6HHVCPC&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c45bb1a200000d4006bbb95.png%3Fcache%3Dsf6dpajlyh%26ops%3D1910_1000&_nc_hash=AQD_K1Zizujvdq0c	http://huffp.st/UR3Xkzv	huffp.st	2019-01-23T01:00:08+0000	1548205208	"2019-01-23 02:00:08"	2237	97	2695	111	2903	405	40	8	2	3	0
link	post_page_18468761129	18468761129_10156830928306130	https://www.facebook.com/18468761129/posts/10156830928306130/	"The new presidential candidate has faced criticism from some on the left over her record as a district attorney and California s attorney general."	https://external.xx.fbcdn.net/safe_image.php?d=AQDm6FzkF0EvNMl_&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4624c72400001a014869ed.jpeg%3Fcache%3Dqjzzteowfm%26ops%3D1910_1000&cfs=1&sx=726&sy=0&sw=1000&sh=1000&_nc_hash=AQCd5laY7GgKjvBP	https://external.xx.fbcdn.net/safe_image.php?d=AQANV3s4sbY1O7SD&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4624c72400001a014869ed.jpeg%3Fcache%3Dqjzzteowfm%26ops%3D1910_1000&_nc_hash=AQCxnzQOwr9sXRu4	http://huffp.st/oM4sQBP	huffp.st	2019-01-23T00:30:08+0000	1548203408	"2019-01-23 01:30:08"	799	417	939	170	1526	88	33	8	2	9	0
link	post_page_18468761129	18468761129_10156830881036130	https://www.facebook.com/18468761129/posts/10156830881036130/	"Anna Wintour finally gave her opinion on the one wedding gown we ve been waiting on."	https://external.xx.fbcdn.net/safe_image.php?d=AQAyrGZ67Zvhhkon&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c476f122500003a017db79b.jpeg%3Fcache%3Dygt4wr49vl%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQD7fHOtViKUMAS5	https://external.xx.fbcdn.net/safe_image.php?d=AQBAIvfvB2QzEpze&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c476f122500003a017db79b.jpeg%3Fcache%3Dygt4wr49vl%26ops%3D1910_1000&_nc_hash=AQDB7jwCHryqg7XT	http://huffp.st/yOnS1Rr	huffp.st	2019-01-23T00:09:40+0000	1548202180	"2019-01-23 01:09:40"	998	291	1157	25	1473	132	22	2	1	2	0
link	post_page_18468761129	18468761129_10156830831786130	https://www.facebook.com/18468761129/posts/10156830831786130/	" We cannot wait   Chelsea Clinton said of her baby news."	https://external.xx.fbcdn.net/safe_image.php?d=AQCs1iOCKiOBHhgA&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4796653600006e06680d2d.jpeg%3Fcache%3Dlkw7d7no34%26ops%3D1910_1000&cfs=1&sx=476&sy=0&sw=1000&sh=1000&_nc_hash=AQDrGYbiycS9TADQ	https://external.xx.fbcdn.net/safe_image.php?d=AQCYj5B5CEceHpO6&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4796653600006e06680d2d.jpeg%3Fcache%3Dlkw7d7no34%26ops%3D1910_1000&_nc_hash=AQB1pAHY5gjTuQix	http://huffp.st/IlXUXTa	huffp.st	2019-01-22T23:45:19+0000	1548200719	"2019-01-23 00:45:19"	8100	594	9643	113	10350	1473	8	53	2	7	0
link	post_page_18468761129	18468761129_10156830782146130	https://www.facebook.com/18468761129/posts/10156830782146130/	"“Congressman  do you think it’s appropriate to fly first class while 57 TSA agents aren’t being paid?”"	https://external.xx.fbcdn.net/safe_image.php?d=AQDM0tXQV-OBFtRF&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c479c012500002301c59225.png%3Fcache%3Dbwna1z7q4b%26ops%3D1910_1000&cfs=1&sx=910&sy=0&sw=1000&sh=1000&_nc_hash=AQAvv8bC1GOjj7Lx	https://external.xx.fbcdn.net/safe_image.php?d=AQAElW61j7nlBQu0&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c479c012500002301c59225.png%3Fcache%3Dbwna1z7q4b%26ops%3D1910_1000&_nc_hash=AQBbWIDvV75rBg2o	http://huffp.st/Izb45zM	huffp.st	2019-01-22T23:21:58+0000	1548199318	"2019-01-23 00:21:58"	25919	1504	33692	5618	40814	4219	2042	636	151	725	0
video	post_page_18468761129	18468761129_10156830706381130	https://www.facebook.com/18468761129/posts/10156830706381130/	"The Supreme Court ruled in favor of Trump s policy barring certain transgender people from serving in the armed forces."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50562001_283254589034885_1554979169916420096_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=ba5e2c24485456a6a4357d31fa98c919&oe=5CFB564C	https://scontent.xx.fbcdn.net/v/t15.5256-10/50562001_283254589034885_1554979169916420096_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=29be20da49b696fc0f631062378e8ff9&oe=5CC2B5BE	https://www.facebook.com/HuffPost/videos/283255395701471/	facebook.com	2019-01-22T23:15:13+0000	1548198913	"2019-01-23 00:15:13"	44	207	329	38	574	4	0	2	44	235	0
link	post_page_18468761129	18468761129_10156830733996130	https://www.facebook.com/18468761129/posts/10156830733996130/	" If I twerk and be half naked does that mean I deserve to get raped and molested? "	https://external.xx.fbcdn.net/safe_image.php?d=AQBuAWAY_1-ulPRC&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4764d2360000ca04680d0d.png%3Fcache%3Dpvrzzdevuq%26ops%3D1910_1000&cfs=1&sx=657&sy=0&sw=1000&sh=1000&_nc_hash=AQB_xgYkM-kOYcFq	https://external.xx.fbcdn.net/safe_image.php?d=AQDA9UFLp-NJYjrV&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4764d2360000ca04680d0d.png%3Fcache%3Dpvrzzdevuq%26ops%3D1910_1000&_nc_hash=AQBNTeZRdPjQKifp	http://huffp.st/wQe9mll	huffp.st	2019-01-22T23:00:30+0000	1548198030	"2019-01-23 00:00:30"	1761	571	2165	177	2913	348	21	27	4	4	0
link	post_page_18468761129	18468761129_10156830674766130	https://www.facebook.com/18468761129/posts/10156830674766130/	"“The reason Sarah Sanders does not go to the ‘podium’ much anymore is that the press covers her so rudely & inaccurately  in particular certain members of the press ” Trump wrote."	https://external.xx.fbcdn.net/safe_image.php?d=AQDEl_8gHr9BNJ7E&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4764dc230000ef001fa07c.jpeg%3Fcache%3Dejlhivbvd1%26ops%3D1910_1000&cfs=1&sx=291&sy=0&sw=1000&sh=1000&_nc_hash=AQBX1uBpS7hhPdzh	https://external.xx.fbcdn.net/safe_image.php?d=AQBPdMiyvesZbl0l&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4764dc230000ef001fa07c.jpeg%3Fcache%3Dejlhivbvd1%26ops%3D1910_1000&_nc_hash=AQATmC18zEYeXxnX	http://huffp.st/FOohKZf	huffp.st	2019-01-22T22:34:08+0000	1548196448	"2019-01-22 23:34:08"	308	1334	3219	560	5113	15	1851	160	41	844	0
link	post_page_18468761129	18468761129_10156830606941130	https://www.facebook.com/18468761129/posts/10156830606941130/	"The director earned nods for Best Picture and Best Director  marking his first nominations in both categories."	https://external.xx.fbcdn.net/safe_image.php?d=AQChhY7JNSVMJFeR&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c473ec025000031007db762.png%3Fops%3D1910_1000&cfs=1&sx=421&sy=0&sw=1000&sh=1000&_nc_hash=AQDUaC8BPGKIdqoe	https://external.xx.fbcdn.net/safe_image.php?d=AQDegC8m_s9v84IK&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c473ec025000031007db762.png%3Fops%3D1910_1000&_nc_hash=AQCdSKih0lGFbwNJ	http://huffp.st/lec3m74	huffp.st	2019-01-22T22:00:25+0000	1548194425	"2019-01-22 23:00:25"	5473	259	6571	3161	9991	1020	7	68	1	2	0
video	post_page_18468761129	18468761129_10156830522351130	https://www.facebook.com/18468761129/posts/10156830522351130/	"“We should not be having this conversation because we should not have homeless veterans in this country.” Across Los Angeles County  thousands of homeless veterans live in the streets. The nonprofit U.S. VETS works to get every veteran off the street and into permanent housing."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49719689_2247311255592378_1962470570150854656_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=a9b24ab5feb76ce52e65d9370bd08bdd&oe=5CFC4FAC	https://scontent.xx.fbcdn.net/v/t15.5256-10/49719689_2247311255592378_1962470570150854656_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=963fdd4aa185a1e363452b49901b290c&oe=5CB709EA	https://www.facebook.com/HuffPost/videos/2247311638925673/	facebook.com	2019-01-22T21:45:00+0000	1548193500	"2019-01-22 22:45:00"	331	153	454	127	734	38	1	3	67	14	0
link	post_page_18468761129	18468761129_10156830555451130	https://www.facebook.com/18468761129/posts/10156830555451130/	"Camille Sturdivant claims that one dance team official said her skin would clash with the costumes."	https://external.xx.fbcdn.net/safe_image.php?d=AQApI22V8iNBIT6U&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47568b23000004011fa071.png%3Fcache%3Dqondgmay2q%26ops%3D1910_1000&cfs=1&_nc_hash=AQCPwhbbMi9EMhjL	https://external.xx.fbcdn.net/safe_image.php?d=AQAV4HyH-rNse16c&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c47568b23000004011fa071.png%3Fcache%3Dqondgmay2q%26ops%3D1910_1000&_nc_hash=AQC5WmnIat2C1hOz	http://huffp.st/NVQhwoc	huffp.st	2019-01-22T21:30:08+0000	1548192608	"2019-01-22 22:30:08"	190	266	2402	245	2913	0	5	364	106	1737	0
video	post_page_18468761129	18468761129_10156830498276130	https://www.facebook.com/18468761129/posts/10156830498276130/	"On Martin Luther King Jr. Day  politicians across the country recognized the civil rights activist’s legacy."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49648259_280153975991675_719803915712856064_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=5aac33b3e3bd749402ba3413ac6404ef&oe=5CEF379B	https://scontent.xx.fbcdn.net/v/t15.5256-10/49648259_280153975991675_719803915712856064_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=4e308475c2db308c6b02422adda92545&oe=5CFF1FC0	https://www.facebook.com/HuffPost/videos/280156619324744/	facebook.com	2019-01-22T21:15:37+0000	1548191737	"2019-01-22 22:15:37"	119	115	166	40	321	46	0	0	0	1	0
link	post_page_18468761129	18468761129_10156830489666130	https://www.facebook.com/18468761129/posts/10156830489666130/	" Doctors refused to take me seriously when I requested a surgical hysterectomy. ‘You’re not even 30 yet ’ they patronizingly told me. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBjOl9fz-gMCaJE&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c423d9220000001016bbaec.jpeg%3Fcache%3Dgj3wg957hj%26ops%3D1910_1000&cfs=1&_nc_hash=AQDdZmbkv5Pi3uTV	https://external.xx.fbcdn.net/safe_image.php?d=AQA4ECfV1xCQJnBJ&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c423d9220000001016bbaec.jpeg%3Fcache%3Dgj3wg957hj%26ops%3D1910_1000&_nc_hash=AQCVtxvb5RytUzeI	http://huffp.st/crjMPTH	huffp.st	2019-01-22T21:01:07+0000	1548190867	"2019-01-22 22:01:07"	591	652	2292	709	3653	20	1	47	488	1145	0
video	post_page_18468761129	18468761129_10156830382446130	https://www.facebook.com/18468761129/posts/10156830382446130/	"“Black Panther” is now the first superhero film to be nominated for an Academy Award for Best Picture."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51066424_377592279484288_5834258711320723456_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=0eb4cb3d68772999102d0bb24d74e437&oe=5CC2CF38	https://scontent.xx.fbcdn.net/v/t15.5256-10/51066424_377592279484288_5834258711320723456_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=4f8ade051d1e545eabf3c42c370b81a8&oe=5CFDB9CA	https://www.facebook.com/HuffPost/videos/377594469484069/	facebook.com	2019-01-22T20:45:27+0000	1548189927	"2019-01-22 21:45:27"	389	138	543	102	783	135	11	6	0	2	0
link	post_page_18468761129	18468761129_10156830424536130	https://www.facebook.com/18468761129/posts/10156830424536130/	"“It is not debatable that bigotry was at play from the start. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAaIG_rdtmzVH3i&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4770b12000000b016bbc4b.png%3Fcache%3Dxboanebw7j%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQCXQ6WmYm8U8Nbn	https://external.xx.fbcdn.net/safe_image.php?d=AQB_DzjAzjjIcRR1&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c4770b12000000b016bbc4b.png%3Fcache%3Dxboanebw7j%26ops%3D1910_1000&_nc_hash=AQAHpqhIp0R7P7kv	http://huffp.st/sScGr3i	huffp.st	2019-01-22T20:30:10+0000	1548189010	"2019-01-22 21:30:10"	16103	2524	18042	2724	23290	1331	248	90	124	146	0
